23555-2500.0:23556-20000:23557-500000,14.48
23555-5000.0:23556-20000:23557-500000,12.69
23555-500.0:23556-20000:23557-100000,15.2
23555-750.0:23556-20000:23557-100000,14.23
23555-1000.0:23556-20000:23557-100000,13.41
23555-1500.0:23556-20000:23557-100000,12.44
23555-2500.0:23556-20000:23557-100000,10.98
23555-5000.0:23556-20000:23557-100000,10.83
23555-150.0:23556-20000:23557-300000,24.49
23555-250.0:23556-20000:23557-300000,18.58
23555-750.0:23556-20000:23557-300000,16.31
23555-1000.0:23556-20000:23557-300000,15.5
23555-1500.0:23556-20000:23557-300000,14.52
23555-5000.0:23556-20000:23557-300000,13.75
23555-100.0:23556-20000:23557-500000,29.95
23555-250.0:23556-20000:23557-500000,20.25
23555-1000.0:23556-20000:23557-500000,17.16
23555-1500.0:23556-20000:23557-500000,19.57
23555-2500.0:23556-20000:23557-500000,14.73
23555-100.0:23556-24000:23557-100000,21.51
23555-750.0:23556-24000:23557-100000,18.87
23555-2500.0:23556-24000:23557-100000,11.36
23555-5000.0:23556-24000:23557-100000,10.83
23555-100.0:23556-24000:23557-300000,29.51
23555-150.0:23556-24000:23557-300000,28.41
23555-250.0:23556-24000:23557-300000,19.3
23555-500.0:23556-24000:23557-300000,17.92
23555-750.0:23556-24000:23557-300000,16.89
23555-1500.0:23556-24000:23557-300000,14.99
23555-2500.0:23556-24000:23557-300000,13.44
23555-5000.0:23556-24000:23557-300000,11.55
23555-100.0:23556-24000:23557-500000,25.26
23555-150.0:23556-24000:23557-500000,24.4
23555-250.0:23556-24000:23557-500000,20.96
23555-500.0:23556-24000:23557-500000,19.58
23555-1000.0:23556-24000:23557-500000,21.52
23555-1500.0:23556-24000:23557-500000,16.66
23555-2500.0:23556-24000:23557-500000,16.62
23555-5000.0:23556-24000:23557-500000,14.48
23555-100.0:23556-24000:23557-100000,24.63
23555-250.0:23556-24000:23557-100000,17.46
23555-500.0:23556-24000:23557-100000,16.08
23555-750.0:23556-24000:23557-100000,15.05
23555-1500.0:23556-24000:23557-100000,13.16
23555-100.0:23556-24000:23557-300000,45.36
23555-150.0:23556-24000:23557-300000,22.99
23555-250.0:23556-24000:23557-300000,19.55
23555-1000.0:23556-24000:23557-300000,20.1
23555-1500.0:23556-24000:23557-300000,15.24
23555-2500.0:23556-24000:23557-300000,13.69
23555-5000.0:23556-24000:23557-300000,14.4
23555-100.0:23556-24000:23557-500000,25.51
23555-150.0:23556-24000:23557-500000,24.65
23555-2500.0:23556-24000:23557-500000,15.36
23555-150.0:23556-28000:23557-100000,21.81
23555-250.0:23556-28000:23557-100000,20.53
23555-750.0:23556-28000:23557-100000,19.95
23555-1500.0:23556-28000:23557-100000,17.4
