4-1.0:1215-25.0,25.5
0-1.0:1215-27.0,19.07
0-1.0:1215-27.0,17.03
0-1.0:1215-25.0,32.07
0-1.0:1215-28.0,34.56
4-1.0:1215-26.0,23.23
4-1.0:1215-28.0,27.16
0-1.0:1215-26.0,20.74
4-1.0:1215-25.0,33.61
4-1.0:1215-27.0,16.21
4-1.0:1215-27.0,28.57
0-1.0:1215-26.0,22.9
0-1.0:1215-25.0,23.87
0-1.0:1215-26.0,19.73
4-1.0:1215-25.0,18.6
0-1.0:1215-25.0,17.24
0-1.0:1215-26.0,17.2
0-1.0:1215-25.0,37.02
4-1.0:1215-28.0,47.57
4-1.0:1215-25.0,43.95
0-1.0:1215-25.0,23.13
4-1.0:1215-26.0,19.32
4-1.0:1215-26.0,17.28
0-1.0:1215-27.0,14.79
0-1.0:1215-25.0,32.32
4-1.0:1215-29.0,31.18
4-1.0:1215-25.0,24.84
4-1.0:1215-25.0,23.48
0-1.0:1215-25.0,22.35
0-1.0:1215-27.0,20.99
4-1.0:1215-25.0,23.08
4-1.0:1215-25.0,16.46
4-1.0:1215-25.0,29.2
0-1.0:1215-28.0,31.12
0-1.0:1215-26.0,28.63
0-1.0:1215-26.0,23.76
4-1.0:1215-27.0,19.71
4-1.0:1215-28.0,20.72
4-1.0:1215-27.0,16.06
4-1.0:1215-26.0,17.12
0-1.0:1215-25.0,32.5
4-1.0:1215-26.0,31.28
4-1.0:1215-26.0,26.42
0-1.0:1215-27.0,24.47
0-1.0:1215-27.0,43.99
4-1.0:1215-25.0,22.8
4-1.0:1215-27.0,20.32
0-1.0:1215-26.0,17.28
4-1.0:1215-27.0,34.17
0-1.0:1215-29.0,62.23
0-1.0:1215-28.0,28.08
4-1.0:1215-25.0,26.14
4-1.0:1215-27.0,22.0
0-1.0:1215-27.0,24.29
0-1.0:1215-28.0,20.87
4-1.0:1215-26.0,39.15
0-1.0:1215-26.0,37.6
0-1.0:1215-25.0,24.58
4-1.0:1215-26.0,21.18
4-1.0:1215-26.0,25.46
0-1.0:1215-26.0,36.8
4-1.0:1215-29.0,16.31
4-1.0:1215-26.0,13.63
4-1.0:1215-25.0,41.24
0-1.0:1215-25.0,31.53
4-1.0:1215-29.0,26.67
4-1.0:1215-27.0,30.97
0-1.0:1215-26.0,23.26
